Fazenda;ID_Animal;Sexo;Campo1;Campo2;Campo3;Campo4
BOA ESPERANÇA;1429;F;;;;
BOA ESPERANÇA;1430;F;;;;
IMPERIAL II;1431;F;;;;
BOA ESPERANÇA III;1433;F;;;;
IMPERIAL II;1435;F;;;;
IMPERIAL II;1436;F;;;;
IMPERIAL II;1437;F;;;;
BOA ESPERANÇA;1438;F;;;;
PROSPERIDADE III;1441;F;;;;
IMPERIAL II;1444;F;;;;
PROSPERIDADE II;1445;F;;;;
IMPERIAL II;1447;F;;;;
IMPERIAL II;1449;F;;;;
BOA ESPERANÇA;1450;F;;;;
BARRACÃO;1451;F;;;;
BOA ESPERANÇA III;1453;F;;;;
IMPERIAL II;1454;F;;;;
BOA ESPERANÇA III;1458;F;;;;
BOA ESPERANÇA;1459;F;;;;
BOA ESPERANÇA;1460;F;;;;
IMPERIAL II;1461;F;;;;
IMPERIAL II;1462;F;;;;
BOA ESPERANÇA;1463;F;;;;
BOA ESPERANÇA;1465;F;;;;
IMPERIAL II;1466;F;;;;
PROSPERIDADE II;1468;F;;;;
BOA ESPERANÇA;1471;F;;;;
IMPERIAL II;1472;F;;;;
BOA ESPERANÇA;1473;F;;;;
PROSPERIDADE II;1476;F;;;;
BOA ESPERANÇA III;1477;F;;;;
BOA ESPERANÇA III;1482;F;;;;
BOA ESPERANÇA III;1483;F;;;;
BOA ESPERANÇA;1484;F;;;;
BOA ESPERANÇA;1485;F;;;;
IMPERIAL II;1486;F;;;;
BOA ESPERANÇA III;1487;F;;;;
IMPERIAL II;1488;F;;;;
IMPERIAL II;1489;F;;;;
BOA ESPERANÇA III;1491;F;;;;
IMPERIAL II;1492;F;;;;
BOA ESPERANÇA;1494;F;;;;
BOA ESPERANÇA;1495;F;;;;
BOA ESPERANÇA;1496;F;;;;
IMPERIAL II;1497;F;;;;
IMPERIAL II;1498;F;;;;
BOA ESPERANÇA;1500;F;;;;
IMPERIAL II;1503;F;;;;
PROSPERIDADE II;1504;F;;;;
BOA ESPERANÇA III;1505;F;;;;
BOA ESPERANÇA;1506;F;;;;
BOA ESPERANÇA;1508;F;;;;
PROSPERIDADE II;1509;F;;;;
BOA ESPERANÇA;1510;F;;;;
BOA ESPERANÇA;1511;F;;;;
BOA ESPERANÇA;1512;F;;;;
BOA ESPERANÇA;1514;F;;;;
IMPERIAL II;1515;F;;;;
BOA ESPERANÇA;1516;F;;;;
IMPERIAL II;1517;F;;;;
BOA ESPERANÇA;1518;F;;;;
BOA ESPERANÇA;1519;F;;;;
BOA ESPERANÇA III;1520;F;;;;
BOA ESPERANÇA;1521;F;;;;
IMPERIAL II;1523;F;;;;
PROSPERIDADE II;1525;F;;;;
IMPERIAL II;1526;F;;;;
IMPERIAL II;1527;F;;;;
BARRACÃO;1529;F;;;;
BARRACÃO;1530;F;;;;
BARRACÃO;1531;F;;;;
BOA ESPERANÇA III;1532;F;;;;
PROSPERIDADE II;1533;F;;;;
BARRACÃO;1534;F;;;;
PROSPERIDADE III;1536;F;;;;
PROSPERIDADE III;1537;F;;;;
PROSPERIDADE III;1538;F;;;;
PROSPERIDADE III;1541;F;;;;
BARRACÃO;1542;F;;;;
BARRACÃO;1544;F;;;;
PROSPERIDADE III;1545;F;;;;
PROSPERIDADE III;1546;F;;;;
BARRACÃO;1547;F;;;;
BARRACÃO;1549;F;;;;
IMPERIAL II;1550;F;;;;
BARRACÃO;1551;F;;;;
BARRACÃO;1552;F;;;;
BARRACÃO;1554;F;;;;
BOA ESPERANÇA III;1555;F;;;;
BOA ESPERANÇA III;1556;F;;;;
BARRACÃO;1557;F;;;;
BARRACÃO;1559;F;;;;
BARRACÃO;1563;F;;;;
BARRACÃO;1564;F;;;;
BARRACÃO;1565;F;;;;
PROSPERIDADE III;1566;F;;;;
PROSPERIDADE II;1568;F;;;;
BARRACÃO;1569;F;;;;
PROSPERIDADE III;1570;F;;;;
PROSPERIDADE II;1572;F;;;;
BARRACÃO;1573;F;;;;
BARRACÃO;1576;F;;;;
BARRACÃO;1578;F;;;;
PROSPERIDADE II;1579;F;;;;
MARIA DE JESUS;1580;F;;;;
MARIA DE JESUS;1581;F;;;;
PROSPERIDADE II;1583;F;;;;
MARIA DE JESUS;1584;F;;;;
MARIA DE JESUS;1585;F;;;;
PROSPERIDADE III;1586;F;;;;
MARIA DE JESUS;1587;F;;;;
MARIA DE JESUS;1588;F;;;;
PROSPERIDADE III;1589;F;;;;
BOA ESPERANÇA;1590;F;;;;
PROSPERIDADE II;1591;F;;;;
PROSPERIDADE III;1592;F;;;;
BOA ESPERANÇA III;1593;F;;;;
PROSPERIDADE III;1594;F;;;;
PROSPERIDADE III;1595;F;;;;
BARRACÃO;1597;F;;;;
PROSPERIDADE III;1598;F;;;;
PROSPERIDADE II;1599;F;;;;
IMPERIAL I;1601;F;;;;
PROSPERIDADE III;1602;F;;;;
BARRACÃO;1603;F;;;;
BOA ESPERANÇA III;1604;F;;;;
PROSPERIDADE III;1605;F;;;;
PROSPERIDADE I;1606;F;;;;
BOA ESPERANÇA III;1608;F;;;;
IMPERIAL I;1609;F;;;;
BOA ESPERANÇA III;1610;F;;;;
BOA ESPERANÇA III;1611;F;;;;
MARIA DE JESUS;1612;F;;;;
PROSPERIDADE III;1613;F;;;;
BOA ESPERANÇA III;1615;F;;;;
MARIA DE JESUS;1616;F;;;;
PROSPERIDADE III;1617;F;;;;
MARIA DE JESUS;1618;F;;;;
PROSPERIDADE II;1619;F;;;;
PROSPERIDADE III;1620;F;;;;
PROSPERIDADE III;1622;F;;;;
BOA ESPERANÇA III;1623;F;;;;
BOA ESPERANÇA;1624;F;;;;
PROSPERIDADE III;1625;F;;;;
BARRACÃO;1626;F;;;;
BARRACÃO;1627;F;;;;
BOA ESPERANÇA III;1628;F;;;;
BOA ESPERANÇA III;1629;F;;;;
MARIA DE JESUS;1630;F;;;;
MARIA DE JESUS;1632;F;;;;
MARIA DE JESUS;1633;F;;;;
PROSPERIDADE I;1635;F;;;;
IMPERIAL I;1636;F;;;;
PROSPERIDADE III;1637;F;;;;
BOA ESPERANÇA III;1638;F;;;;
PROSPERIDADE III;1639;F;;;;
PROSPERIDADE III;1640;F;;;;
BARRACÃO;1641;F;;;;
BARRACÃO;1642;F;;;;
PROSPERIDADE III;1643;F;;;;
BOA ESPERANÇA III;1644;F;;;;
PROSPERIDADE III;1645;F;;;;
BARRACÃO;1646;F;;;;
PROSPERIDADE III;1647;F;;;;
BARRACÃO;1648;F;;;;
MARIA DE JESUS;1649;F;;;;
MARIA DE JESUS;1650;F;;;;
MARIA DE JESUS;1651;F;;;;
MARIA DE JESUS;1653;F;;;;
PROSPERIDADE III;1654;F;;;;
MARIA DE JESUS;1655;F;;;;
BARRACÃO;1656;F;;;;
PROSPERIDADE II;1657;F;;;;
BOA ESPERANÇA III;1658;F;;;;
IMPERIAL II;1659;F;;;;
BOA ESPERANÇA;1660;F;;;;
PROSPERIDADE II;1661;F;;;;
BOA ESPERANÇA III;1662;F;;;;
IMPERIAL II;1663;F;;;;
BOA ESPERANÇA;1664;F;;;;
BOA ESPERANÇA;1669;F;;;;
BOA ESPERANÇA;1670;F;;;;
BOA ESPERANÇA III;1671;F;;;;
BOA ESPERANÇA;1672;F;;;;
BOA ESPERANÇA III;1675;F;;;;
BOA ESPERANÇA;1676;F;;;;
BOA ESPERANÇA;1677;F;;;;
MARIA DE JESUS;1678;F;;;;
BARRACÃO;1681;F;;;;
BOA ESPERANÇA III;1686;F;;;;
BARRACÃO;1688;F;;;;
BARRACÃO;1691;F;;;;
BARRACÃO;1692;F;;;;
BARRACÃO;1696;F;;;;
BOA ESPERANÇA III;1697;F;;;;
BARRACÃO;1698;F;;;;
BARRACÃO;1699;F;;;;
BARRACÃO;1700;F;;;;
PROSPERIDADE II;1701;F;;;;
IMPERIAL I;1702;F;;;;
BARRACÃO;1708;F;;;;
PROSPERIDADE I;1710;F;;;;
BARRACÃO;1714;F;;;;
PROSPERIDADE III;1717;F;;;;
BARRACÃO;1720;F;;;;
BARRACÃO;1722;F;;;;
BARRACÃO;1732;F;;;;
BOA ESPERANÇA;1740;F;;;;
BOA ESPERANÇA;1741;F;;;;
IMPERIAL II;1742;F;;;;
IMPERIAL II;1743;F;;;;
MARIA DE JESUS;1745;F;;;;
BOA ESPERANÇA;1746;F;;;;
PROSPERIDADE I;1747;M;;;;
MARIA DE JESUS;1749;F;;;;
BOA ESPERANÇA III;1750;F;;;;
BOA ESPERANÇA;1751;F;;;;
BOA ESPERANÇA;1752;F;;;;
IMPERIAL I;1753;F;;;;
IMPERIAL II;1754;F;;;;
BOA ESPERANÇA;1756;F;;;;
BOA ESPERANÇA;1759;F;;;;
BOA ESPERANÇA;1760;F;;;;
BOA ESPERANÇA;1762;F;;;;
BOA ESPERANÇA;1767;F;;;;
BARRACÃO;1769;F;;;;
PROSPERIDADE I;1770;F;;;;
BOA ESPERANÇA III;1773;F;;;;
PROSPERIDADE III;1775;F;;;;
BARRACÃO;1781;F;;;;
BARRACÃO;1782;F;;;;
BARRACÃO;1786;F;;;;
BARRACÃO;1788;F;;;;
PROSPERIDADE III;1795;F;;;;
BOA ESPERANÇA III;1796;F;;;;
BARRACÃO;1797;F;;;;
BARRACÃO;1798;F;;;;
PROSPERIDADE II;1799;F;;;;
PROSPERIDADE III;1800;F;;;;
BOA ESPERANÇA III;1802;F;;;;
BARRACÃO;1803;F;;;;
BARRACÃO;1804;F;;;;
BARRACÃO;1807;F;;;;
PROSPERIDADE III;1808;F;;;;
IMPERIAL I;1809;F;;;;
BARRACÃO;1815;F;;;;
PROSPERIDADE II;1817;F;;;;
PROSPERIDADE III;1820;F;;;;
IMPERIAL I;1821;F;;;;
BARRACÃO;1827;F;;;;
PROSPERIDADE II;1831;F;;;;
PROSPERIDADE III;1833;F;;;;
MARIA DE JESUS;1834;F;;;;
PROSPERIDADE II;1835;F;;;;
PROSPERIDADE III;1836;F;;;;
PROSPERIDADE II;1840;F;;;;
PROSPERIDADE III;1845;F;;;;
BARRACÃO;1846;F;;;;
IMPERIAL II;1847;F;;;;
IMPERIAL II;1849;F;;;;
BARRACÃO;1852;F;;;;
PROSPERIDADE III;1854;F;;;;
PROSPERIDADE II;1856;F;;;;
PROSPERIDADE II;1857;F;;;;
PROSPERIDADE II;1858;F;;;;
BOA ESPERANÇA III;1860;F;;;;
PROSPERIDADE II;1861;F;;;;
MARIA DE JESUS;1865;F;;;;
IMPERIAL I;1866;F;;;;
IMPERIAL II;1867;F;;;;
BOA ESPERANÇA;1868;F;;;;
IMPERIAL II;1873;F;;;;
BOA ESPERANÇA;1874;F;;;;
PROSPERIDADE II;1875;F;;;;
BOA ESPERANÇA III;1876;F;;;;
BOA ESPERANÇA;1877;F;;;;
BOA ESPERANÇA III;1878;F;;;;
BOA ESPERANÇA;2061;F;;;;
MARIA DE JESUS;2074;F;;;;
PROSPERIDADE II;2121;F;;;;
BARRACÃO;2201;F;;;;
BOA ESPERANÇA;2221;F;;;;
PROSPERIDADE III;2268;F;;;;
BOA ESPERANÇA;2271;F;;;;
BOA ESPERANÇA;2272;F;;;;
BOA ESPERANÇA;2273;F;;;;
BOA ESPERANÇA;2276;F;;;;
IMPERIAL II;2277;F;;;;
IMPERIAL II;2279;F;;;;
IMPERIAL II;2280;F;;;;
IMPERIAL II;2282;F;;;;
BOA ESPERANÇA III;2283;F;;;;
IMPERIAL II;2285;F;;;;
IMPERIAL II;2286;F;;;;
PROSPERIDADE II;2287;F;;;;
IMPERIAL II;2289;F;;;;
IMPERIAL II;2291;F;;;;
BOA ESPERANÇA;2292;F;;;;
IMPERIAL II;2294;F;;;;
BOA ESPERANÇA III;2295;F;;;;
PROSPERIDADE II;2296;F;;;;
BOA ESPERANÇA;2298;F;;;;
BOA ESPERANÇA;2301;F;;;;
BOA ESPERANÇA III;2303;F;;;;
BOA ESPERANÇA;2304;F;;;;
BOA ESPERANÇA;2305;F;;;;
BOA ESPERANÇA;2306;F;;;;
IMPERIAL II;2307;F;;;;
BOA ESPERANÇA;2310;F;;;;
IMPERIAL II;2311;F;;;;
IMPERIAL II;2313;F;;;;
IMPERIAL I;2314;F;;;;
BOA ESPERANÇA;2315;F;;;;
IMPERIAL II;2316;F;;;;
BOA ESPERANÇA;2317;F;;;;
PROSPERIDADE II;2318;F;;;;
BOA ESPERANÇA;2319;F;;;;
BOA ESPERANÇA;2320;F;;;;
BOA ESPERANÇA;2321;F;;;;
BOA ESPERANÇA;2322;F;;;;
BOA ESPERANÇA;2323;F;;;;
BOA ESPERANÇA III;2326;F;;;;
BOA ESPERANÇA;2327;F;;;;
BOA ESPERANÇA III;2330;F;;;;
BOA ESPERANÇA;2331;F;;;;
BOA ESPERANÇA;2332;F;;;;
BOA ESPERANÇA;2333;F;;;;
PROSPERIDADE II;2334;F;;;;
PROSPERIDADE II;2335;F;;;;
IMPERIAL II;2336;F;;;;
PROSPERIDADE II;2337;F;;;;
PROSPERIDADE II;2338;F;;;;
PROSPERIDADE II;2339;F;;;;
PROSPERIDADE II;2340;F;;;;
IMPERIAL II;2341;F;;;;
IMPERIAL II;2342;F;;;;
PROSPERIDADE II;2343;F;;;;
PROSPERIDADE II;2344;F;;;;
PROSPERIDADE II;2345;F;;;;
PROSPERIDADE II;2346;F;;;;
PROSPERIDADE II;2347;F;;;;
PROSPERIDADE II;2348;F;;;;
IMPERIAL I;2350;F;;;;
PROSPERIDADE II;2352;F;;;;
PROSPERIDADE II;2353;F;;;;
PROSPERIDADE II;2354;F;;;;
PROSPERIDADE II;2355;F;;;;
PROSPERIDADE II;2356;F;;;;
PROSPERIDADE II;2357;F;;;;
PROSPERIDADE II;2358;F;;;;
IMPERIAL I;2359;F;;;;
PROSPERIDADE II;2360;F;;;;
PROSPERIDADE II;2361;F;;;;
PROSPERIDADE II;2362;F;;;;
PROSPERIDADE II;2363;F;;;;
BARRACÃO;2364;F;;;;
PROSPERIDADE II;2365;F;;;;
PROSPERIDADE II;2366;F;;;;
PROSPERIDADE II;2367;F;;;;
IMPERIAL I;2368;F;;;;
PROSPERIDADE II;2369;F;;;;
PROSPERIDADE II;2370;F;;;;
PROSPERIDADE III;2371;F;;;;
PROSPERIDADE II;2372;F;;;;
PROSPERIDADE II;2373;F;;;;
PROSPERIDADE II;2374;F;;;;
PROSPERIDADE II;2377;F;;;;
IMPERIAL II;2378;F;;;;
PROSPERIDADE II;2379;F;;;;
PROSPERIDADE II;2380;F;;;;
PROSPERIDADE II;2381;F;;;;
IMPERIAL II;2382;F;;;;
PROSPERIDADE II;2383;F;;;;
IMPERIAL II;2385;F;;;;
IMPERIAL II;2386;F;;;;
IMPERIAL II;2387;F;;;;
PROSPERIDADE II;2388;F;;;;
IMPERIAL II;2389;F;;;;
PROSPERIDADE II;2390;F;;;;
IMPERIAL II;2391;F;;;;
IMPERIAL II;2392;F;;;;
PROSPERIDADE II;2393;F;;;;
IMPERIAL II;2394;F;;;;
PROSPERIDADE II;2395;F;;;;
PROSPERIDADE II;2396;F;;;;
PROSPERIDADE II;2397;F;;;;
IMPERIAL I;2398;F;;;;
IMPERIAL II;2399;F;;;;
PROSPERIDADE III;2400;F;;;;
IMPERIAL II;2401;F;;;;
IMPERIAL II;2402;F;;;;
PROSPERIDADE II;2403;F;;;;
PROSPERIDADE II;2404;F;;;;
MARIA DE JESUS;2405;F;;;;
PROSPERIDADE II;2406;F;;;;
IMPERIAL I;2407;F;;;;
PROSPERIDADE II;2408;F;;;;
IMPERIAL II;2409;F;;;;
PROSPERIDADE II;2410;F;;;;
PROSPERIDADE II;2411;F;;;;
PROSPERIDADE III;2412;F;;;;
PROSPERIDADE II;2414;F;;;;
IMPERIAL II;2416;F;;;;
PROSPERIDADE II;2417;F;;;;
IMPERIAL II;2418;F;;;;
PROSPERIDADE III;2419;F;;;;
IMPERIAL II;2420;F;;;;
PROSPERIDADE II;2421;F;;;;
PROSPERIDADE II;2422;F;;;;
BOA ESPERANÇA III;2423;F;;;;
IMPERIAL II;2424;F;;;;
PROSPERIDADE II;2425;F;;;;
PROSPERIDADE II;2428;F;;;;
IMPERIAL II;2429;F;;;;
IMPERIAL II;2430;F;;;;
PROSPERIDADE II;2433;F;;;;
PROSPERIDADE II;2435;F;;;;
PROSPERIDADE II;2436;F;;;;
PROSPERIDADE II;2437;F;;;;
PROSPERIDADE II;2438;F;;;;
PROSPERIDADE II;2439;F;;;;
PROSPERIDADE II;2440;F;;;;
IMPERIAL II;2443;F;;;;
BOA ESPERANÇA;2445;F;;;;
BARRACÃO;2455;F;;;;
PROSPERIDADE II;2456;F;;;;
BARRACÃO;2457;F;;;;
BARRACÃO;2458;F;;;;
BARRACÃO;2460;F;;;;
BOA ESPERANÇA III;2461;F;;;;
BOA ESPERANÇA III;2462;F;;;;
BARRACÃO;2465;F;;;;
PROSPERIDADE III;2466;F;;;;
BARRACÃO;2467;F;;;;
BOA ESPERANÇA III;2477;F;;;;
BOA ESPERANÇA III;2480;F;;;;
IMPERIAL II;2481;F;;;;
BARRACÃO;2482;F;;;;
BARRACÃO;2484;F;;;;
BOA ESPERANÇA III;2488;F;;;;
BARRACÃO;2492;F;;;;
IMPERIAL II;2495;F;;;;
IMPERIAL II;2500;F;;;;
BARRACÃO;2503;F;;;;
PROSPERIDADE II;2508;F;;;;
IMPERIAL II;2509;F;;;;
BOA ESPERANÇA III;2514;F;;;;
BARRACÃO;2516;F;;;;
BARRACÃO;2517;F;;;;
BOA ESPERANÇA III;2518;F;;;;
BARRACÃO;2519;F;;;;
BARRACÃO;2520;F;;;;
IMPERIAL I;2525;F;;;;
BARRACÃO;2527;F;;;;
PROSPERIDADE III;2528;F;;;;
BARRACÃO;2538;F;;;;
IMPERIAL I;2541;F;;;;
BOA ESPERANÇA;2542;F;;;;
PROSPERIDADE III;2543;F;;;;
IMPERIAL II;2545;F;;;;
IMPERIAL II;2546;F;;;;
IMPERIAL II;2548;F;;;;
BOA ESPERANÇA;2549;F;;;;
BOA ESPERANÇA;2550;F;;;;
PROSPERIDADE III;2551;F;;;;
IMPERIAL II;2552;F;;;;
BOA ESPERANÇA III;2553;F;;;;
BOA ESPERANÇA;2554;F;;;;
BOA ESPERANÇA;2555;F;;;;
PROSPERIDADE II;2561;F;;;;
BOA ESPERANÇA;2591;F;;;;
BOA ESPERANÇA;2621;F;;;;
FAZENDA COROATÁ;2692;F;;;;
MARIA DE JESUS;2754;F;;;;
BOA ESPERANÇA;2811;F;;;;
MARIA DE JESUS;2904;F;;;;
PROSPERIDADE II;2914;F;;;;
PROSPERIDADE II;2930;F;;;;
BOA ESPERANÇA;2941;F;;;;
MARIA DE JESUS;2979;F;;;;
MARIA DE JESUS;3003;F;;;;
MARIA DE JESUS;3004;F;;;;
MARIA DE JESUS;3005;F;;;;
MARIA DE JESUS;3007;F;;;;
MARIA DE JESUS;3009;F;;;;
MARIA DE JESUS;3036;F;;;;
MARIA DE JESUS;3038;F;;;;
MARIA DE JESUS;3041;F;;;;
BOA ESPERANÇA;3051;F;;;;
MARIA DE JESUS;3052;F;;;;
PROSPERIDADE II;3054;F;;;;
BARRACÃO;3100;F;;;;
BARRACÃO;3103;F;;;;
BARRACÃO;3105;F;;;;
BOA ESPERANÇA III;3107;F;;;;
PROSPERIDADE III;3110;F;;;;
BARRACÃO;3111;F;;;;
IMPERIAL II;3112;F;;;;
IMPERIAL I;3113;F;;;;
PROSPERIDADE III;3114;F;;;;
BOA ESPERANÇA III;3115;F;;;;
BOA ESPERANÇA III;3118;F;;;;
BOA ESPERANÇA III;3119;F;;;;
BARRACÃO;3124;F;;;;
FAZENDA COROATÁ;3125;F;;;;
BARRACÃO;3126;F;;;;
BARRACÃO;3128;F;;;;
BARRACÃO;3129;F;;;;
BARRACÃO;3130;F;;;;
IMPERIAL I;3132;F;;;;
IMPERIAL I;3134;F;;;;
IMPERIAL I;3141;F;;;;
PROSPERIDADE II;3150;F;;;;
IMPERIAL I;3151;F;;;;
IMPERIAL I;3152;F;;;;
IMPERIAL I;3153;F;;;;
IMPERIAL I;3156;F;;;;
IMPERIAL I;3162;F;;;;
BOA ESPERANÇA III;3165;F;;;;
PROSPERIDADE II;3168;F;;;;
PROSPERIDADE II;3171;F;;;;
PROSPERIDADE III;3174;F;;;;
PROSPERIDADE I;3176;F;;;;
PROSPERIDADE I;3180;F;;;;
BOA ESPERANÇA III;3182;F;;;;
IMPERIAL I;3183;F;;;;
BARRACÃO;3184;F;;;;
IMPERIAL I;3185;F;;;;
PROSPERIDADE II;3188;F;;;;
IMPERIAL I;3189;F;;;;
BARRACÃO;3190;F;;;;
IMPERIAL I;3192;F;;;;
IMPERIAL I;3193;F;;;;
IMPERIAL I;3194;F;;;;
PROSPERIDADE I;3196;F;;;;
PROSPERIDADE I;3198;F;;;;
IMPERIAL I;3202;F;;;;
PROSPERIDADE III;3203;F;;;;
BARRACÃO;3204;F;;;;
BARRACÃO;3206;F;;;;
BARRACÃO;3207;F;;;;
BARRACÃO;3208;F;;;;
PROSPERIDADE I;3209;F;;;;
IMPERIAL I;3211;F;;;;
BARRACÃO;3217;F;;;;
BARRACÃO;3219;F;;;;
BARRACÃO;3221;F;;;;
PROSPERIDADE I;3222;F;;;;
BARRACÃO;3224;F;;;;
BARRACÃO;3225;F;;;;
IMPERIAL I;3226;F;;;;
BARRACÃO;3227;F;;;;
IMPERIAL I;3230;F;;;;
BARRACÃO;3232;F;;;;
BARRACÃO;3233;F;;;;
BOA ESPERANÇA III;3234;F;;;;
IMPERIAL I;3236;F;;;;
PROSPERIDADE III;3238;F;;;;
IMPERIAL I;3239;F;;;;
BARRACÃO;3240;F;;;;
IMPERIAL I;3242;F;;;;
BARRACÃO;3245;F;;;;
BARRACÃO;3249;F;;;;
IMPERIAL I;3250;F;;;;
BOA ESPERANÇA III;3254;F;;;;
IMPERIAL I;3256;F;;;;
IMPERIAL I;3259;F;;;;
IMPERIAL I;3260;F;;;;
PROSPERIDADE I;3262;F;;;;
BARRACÃO;3263;F;;;;
BARRACÃO;3265;F;;;;
BARRACÃO;3269;F;;;;
IMPERIAL I;3270;F;;;;
BARRACÃO;3271;F;;;;
IMPERIAL I;3273;F;;;;
IMPERIAL II;3274;F;;;;
PROSPERIDADE III;3276;F;;;;
BARRACÃO;3279;F;;;;
BOA ESPERANÇA III;3285;F;;;;
IMPERIAL I;3287;F;;;;
IMPERIAL I;3288;F;;;;
IMPERIAL I;3291;F;;;;
IMPERIAL I;3293;F;;;;
BARRACÃO;3294;F;;;;
BARRACÃO;3295;F;;;;
PROSPERIDADE II;3298;F;;;;
BARRACÃO;3299;F;;;;
BOA ESPERANÇA III;3300;F;;;;
MARIA DE JESUS;3303;F;;;;
BARRACÃO;3305;F;;;;
BOA ESPERANÇA III;3310;F;;;;
BARRACÃO;3312;F;;;;
IMPERIAL I;3313;F;;;;
BARRACÃO;3314;F;;;;
BOA ESPERANÇA III;3319;F;;;;
BOA ESPERANÇA III;3320;F;;;;
PROSPERIDADE I;3321;F;;;;
PROSPERIDADE III;3325;F;;;;
BARRACÃO;3326;F;;;;
PROSPERIDADE III;3327;F;;;;
IMPERIAL I;3328;F;;;;
BARRACÃO;3331;F;;;;
PROSPERIDADE III;3333;F;;;;
PROSPERIDADE I;3339;F;;;;
BARRACÃO;3340;F;;;;
BARRACÃO;3342;F;;;;
IMPERIAL I;3344;F;;;;
IMPERIAL I;3346;F;;;;
PROSPERIDADE I;3347;F;;;;
BOA ESPERANÇA III;3348;F;;;;
BOA ESPERANÇA III;3350;F;;;;
PROSPERIDADE III;3351;F;;;;
BOA ESPERANÇA III;3352;F;;;;
IMPERIAL I;3354;F;;;;
BARRACÃO;3355;F;;;;
BARRACÃO;3356;F;;;;
BARRACÃO;3357;F;;;;
PROSPERIDADE III;3358;F;;;;
BARRACÃO;3360;F;;;;
BOA ESPERANÇA III;3362;F;;;;
BOA ESPERANÇA III;3371;F;;;;
FAZENDA COROATÁ;3372;F;;;;
IMPERIAL I;3375;F;;;;
BOA ESPERANÇA III;3377;F;;;;
BOA ESPERANÇA III;3378;F;;;;
BOA ESPERANÇA III;3381;F;;;;
IMPERIAL II;3382;F;;;;
PROSPERIDADE III;3391;F;;;;
FAZENDA COROATÁ;3395;F;;;;
BOA ESPERANÇA III;3396;F;;;;
IMPERIAL I;3401;F;;;;
BOA ESPERANÇA III;3403;F;;;;
PROSPERIDADE III;3408;F;;;;
BOA ESPERANÇA III;3410;F;;;;
PROSPERIDADE I;3412;F;;;;
BARRACÃO;3414;F;;;;
PROSPERIDADE I;3420;F;;;;
BOA ESPERANÇA III;3422;F;;;;
FAZENDA COROATÁ;3431;F;;;;
BARRACÃO;3438;F;;;;
BARRACÃO;3442;F;;;;
BOA ESPERANÇA III;3448;F;;;;
PROSPERIDADE I;3449;F;;;;
IMPERIAL I;3452;F;;;;
PROSPERIDADE III;3454;F;;;;
BOA ESPERANÇA III;3458;F;;;;
BOA ESPERANÇA III;3465;F;;;;
PROSPERIDADE I;3469;F;;;;
PROSPERIDADE III;3472;F;;;;
BOA ESPERANÇA III;3476;F;;;;
BOA ESPERANÇA III;3481;F;;;;
IMPERIAL I;3483;F;;;;
PROSPERIDADE III;3489;F;;;;
BOA ESPERANÇA III;3491;F;;;;
FAZENDA COROATÁ;3494;F;;;;
IMPERATRIZ (ALUGUEL);3498;F;;;;
PROSPERIDADE I;3501;F;;;;
BOA ESPERANÇA III;3502;F;;;;
BOA ESPERANÇA;3503;M;;;;
PROSPERIDADE II;3504;F;;;;
BOA ESPERANÇA;3509;F;;;;
BOA ESPERANÇA III;3510;F;;;;
PROSPERIDADE II;3511;F;;;;
FAZENDA COROATÁ;3518;F;;;;
FAZENDA COROATÁ;3519;F;;;;
PROSPERIDADE I;3520;F;;;;
IMPERIAL I;3529;F;;;;
IMPERIAL I;3532;F;;;;
PROSPERIDADE III;3534;F;;;;
PROSPERIDADE III;3535;F;;;;
PROSPERIDADE III;3540;F;;;;
PROSPERIDADE III;3543;F;;;;
IMPERIAL I;3544;F;;;;
BARRACÃO;3547;F;;;;
BARRACÃO;3548;F;;;;
BOA ESPERANÇA III;3549;F;;;;
PROSPERIDADE I;3550;F;;;;
IMPERIAL I;3551;F;;;;
BOA ESPERANÇA III;3555;F;;;;
BOA ESPERANÇA III;3556;F;;;;
PROSPERIDADE I;3557;F;;;;
PROSPERIDADE I;3558;F;;;;
BARRACÃO;3559;F;;;;
FAZENDA COROATÁ;3560;F;;;;
MARIA DE JESUS;3561;F;;;;
BARRACÃO;3562;F;;;;
PROSPERIDADE I;3563;F;;;;
BOA ESPERANÇA III;3564;F;;;;
BARRACÃO;3566;F;;;;
FAZENDA COROATÁ;3568;F;;;;
PROSPERIDADE I;3569;F;;;;
PROSPERIDADE I;3599;F;;;;
BOA ESPERANÇA III;3604;F;;;;
BOA ESPERANÇA III;3608;F;;;;
PROSPERIDADE I;3610;F;;;;
PROSPERIDADE I;3611;F;;;;
BOA ESPERANÇA III;3613;F;;;;
PROSPERIDADE I;3614;F;;;;
PROSPERIDADE I;3615;F;;;;
BOA ESPERANÇA III;3619;F;;;;
FAZENDA COROATÁ;3621;F;;;;
FAZENDA COROATÁ;3622;F;;;;
BARRACÃO;3623;F;;;;
BOA ESPERANÇA III;3625;F;;;;
BARRACÃO;3626;F;;;;
IMPERIAL I;3629;F;;;;
PROSPERIDADE I;3630;F;;;;
BARRACÃO;3633;F;;;;
PROSPERIDADE I;3635;F;;;;
PROSPERIDADE I;3636;F;;;;
BOA ESPERANÇA III;3637;F;;;;
IMPERIAL II;3641;F;;;;
FAZENDA COROATÁ;3642;F;;;;
PROSPERIDADE I;3644;F;;;;
PROSPERIDADE I;3646;F;;;;
BOA ESPERANÇA III;3649;F;;;;
